x,y,posMix,collisionProbabilityPct
317,486,180,0.6988525390625
367,486,166,0.7049560546875
417,486,80,0.6988525390625
467,486,250,0.7049560546875
5,487,255,0.8880615234375
55,487,59,0.8880615234375
105,487,239,0.8880615234375
155,487,99,0.8880615234375
205,487,63,0.8880615234375
255,487,91,0.8880615234375
305,487,111,0.8880615234375
355,487,243,0.8880615234375
405,487,255,0.8880615234375
455,487,123,0.8880615234375
505,487,79,0.8880615234375
43,488,114,0.7049560546875
93,488,164,0.6988525390625
143,488,158,0.7049560546875
193,488,208,0.6988525390625
243,488,74,0.7049560546875
293,488,60,0.6988525390625
343,488,102,0.7049560546875
393,488,120,0.6988525390625
443,488,226,0.7049560546875
493,488,212,0.6988525390625
31,489,127,0.8880615234375
81,489,231,0.8880615234375
131,489,167,0.8880615234375
181,489,223,0.8880615234375
231,489,239,0.8880615234375
281,489,199,0.8880615234375
331,489,231,0.8880615234375
381,489,15,0.8880615234375
431,489,31,0.8880615234375
481,489,231,0.8880615234375
19,490,154,0.7049560546875
69,490,156,0.6988525390625
119,490,230,0.7049560546875
169,490,112,0.6988525390625
219,490,2,0.7049560546875
269,490,196,0.6988525390625
319,490,14,0.7049560546875
369,490,248,0.6988525390625
419,490,42,0.7049560546875
469,490,140,0.6988525390625
7,491,195,0.8880615234375
57,491,71,0.8880615234375
107,491,75,0.8880615234375
157,491,215,0.8880615234375
207,491,147,0.8880615234375
257,491,151,0.8880615234375
307,491,75,0.8880615234375
357,491,231,0.8880615234375
407,491,35,0.8880615234375
457,491,167,0.8880615234375
507,491,235,0.8880615234375
45,492,244,0.6988525390625
95,492,198,0.7049560546875
145,492,200,0.6988525390625
195,492,202,0.7049560546875
245,492,124,0.6988525390625
295,492,78,0.7049560546875
345,492,224,0.6988525390625
395,492,2,0.7049560546875
445,492,100,0.6988525390625
495,492,118,0.7049560546875
33,493,95,0.8880615234375
83,493,151,0.8880615234375
133,493,151,0.8880615234375
183,493,223,0.8880615234375
233,493,79,0.8880615234375
283,493,55,0.8880615234375
333,493,87,0.8880615234375
383,493,79,0.8880615234375
433,493,255,0.8880615234375
483,493,247,0.8880615234375
21,494,140,0.6988525390625
71,494,206,0.7049560546875
121,494,136,0.6988525390625
171,494,242,0.7049560546875
221,494,164,0.6988525390625
271,494,6,0.7049560546875
321,494,32,0.6988525390625
371,494,202,0.7049560546875
421,494,92,0.6988525390625
471,494,190,0.7049560546875
9,495,95,0.8880615234375
59,495,211,0.8880615234375
109,495,143,0.8880615234375
159,495,187,0.8880615234375
209,495,223,0.8880615234375
259,495,99,0.8880615234375
309,495,175,0.8880615234375
359,495,91,0.8880615234375
409,495,159,0.8880615234375
459,495,19,0.8880615234375
509,495,47,0.8880615234375
47,496,206,0.7049560546875
97,496,192,0.6988525390625
147,496,90,0.7049560546875
197,496,28,0.6988525390625
247,496,230,0.7049560546875
297,496,248,0.6988525390625
347,496,2,0.7049560546875
397,496,68,0.6988525390625
447,496,30,0.7049560546875
497,496,80,0.6988525390625
35,497,151,0.8880615234375
85,497,111,0.8880615234375
135,497,47,0.8880615234375
185,497,167,0.8880615234375
235,497,151,0.8880615234375
285,497,31,0.8880615234375
335,497,31,0.8880615234375
385,497,71,0.8880615234375
435,497,55,0.8880615234375
485,497,175,0.8880615234375
23,498,6,0.7049560546875
73,498,160,0.6988525390625
123,498,194,0.7049560546875
173,498,212,0.6988525390625
223,498,190,0.7049560546875
273,498,24,0.6988525390625
323,498,122,0.7049560546875
373,498,108,0.6988525390625
423,498,214,0.7049560546875
473,498,208,0.6988525390625
11,499,139,0.8880615234375
61,499,215,0.8880615234375
111,499,131,0.8880615234375
161,499,247,0.8880615234375
211,499,171,0.8880615234375
261,499,7,0.8880615234375
311,499,51,0.8880615234375
361,499,231,0.8880615234375
411,499,107,0.8880615234375
461,499,87,0.8880615234375
511,499,35,0.8880615234375
49,500,40,0.6988525390625
99,500,186,0.7049560546875
149,500,220,0.6988525390625
199,500,254,0.7049560546875
249,500,80,0.6988525390625
299,500,162,0.7049560546875
349,500,20,0.6988525390625
399,500,214,0.7049560546875
449,500,88,0.6988525390625
499,500,234,0.7049560546875
37,501,23,0.8880615234375
87,501,159,0.8880615234375
137,501,95,0.8880615234375
187,501,71,0.8880615234375
237,501,183,0.8880615234375
287,501,47,0.8880615234375
337,501,239,0.8880615234375
387,501,231,0.8880615234375
437,501,183,0.8880615234375
487,501,255,0.8880615234375
25,502,232,0.6988525390625
75,502,210,0.7049560546875
125,502,180,0.6988525390625
175,502,38,0.7049560546875
225,502,16,0.6988525390625
275,502,154,0.7049560546875
325,502,220,0.6988525390625
375,502,174,0.7049560546875
425,502,184,0.6988525390625
475,502,194,0.7049560546875
13,503,159,0.8880615234375
63,503,27,0.8880615234375
113,503,47,0.8880615234375
163,503,115,0.8880615234375
213,503,223,0.8880615234375
263,503,59,0.8880615234375
313,503,207,0.8880615234375
363,503,163,0.8880615234375
413,503,159,0.8880615234375
463,503,27,0.8880615234375
1,504,208,0.6988525390625
51,504,138,0.7049560546875
101,504,252,0.6988525390625
151,504,166,0.7049560546875
201,504,248,0.6988525390625
251,504,34,0.7049560546875
301,504,212,0.6988525390625
351,504,206,0.7049560546875
401,504,64,0.6988525390625
451,504,58,0.7049560546875
501,504,44,0.6988525390625
39,505,207,0.8880615234375
89,505,135,0.8880615234375
139,505,199,0.8880615234375
189,505,143,0.8880615234375
239,505,95,0.8880615234375
289,505,167,0.8880615234375
339,505,7,0.8880615234375
389,505,31,0.8880615234375
439,505,79,0.8880615234375
489,505,199,0.8880615234375
27,506,2,0.7049560546875
77,506,164,0.6988525390625
127,506,78,0.7049560546875
177,506,184,0.6988525390625
227,506,170,0.7049560546875
277,506,108,0.6988525390625
327,506,150,0.7049560546875
377,506,160,0.6988525390625
427,506,242,0.7049560546875
477,506,180,0.6988525390625
15,507,19,0.8880615234375
65,507,247,0.8880615234375
115,507,107,0.8880615234375
165,507,103,0.8880615234375
215,507,195,0.8880615234375
265,507,231,0.8880615234375
315,507,11,0.8880615234375
365,507,119,0.8880615234375
415,507,19,0.8880615234375
465,507,183,0.8880615234375
3,508,10,0.7049560546875
53,508,188,0.6988525390625
103,508,206,0.7049560546875
153,508,192,0.6988525390625
203,508,66,0.7049560546875
253,508,196,0.6988525390625
303,508,86,0.7049560546875
353,508,24,0.6988525390625
403,508,26,0.7049560546875
453,508,172,0.6988525390625
503,508,62,0.7049560546875
41,509,15,0.8880615234375
91,509,119,0.8880615234375
141,509,55,0.8880615234375
191,509,111,0.8880615234375
241,509,159,0.8880615234375
291,509,183,0.8880615234375
341,509,23,0.8880615234375
391,509,255,0.8880615234375
441,509,143,0.8880615234375
491,509,151,0.8880615234375
29,510,132,0.6988525390625
79,510,198,0.7049560546875
129,510,128,0.6988525390625
179,510,74,0.7049560546875
229,510,156,0.6988525390625
279,510,158,0.7049560546875
329,510,88,0.6988525390625
379,510,66,0.7049560546875
429,510,116,0.6988525390625
479,510,214,0.7049560546875
17,511,255,0.8880615234375
67,511,131,0.8880615234375
117,511,111,0.8880615234375
167,511,91,0.8880615234375
217,511,191,0.8880615234375
267,511,83,0.8880615234375
317,511,239,0.8880615234375
367,511,187,0.8880615234375
417,511,255,0.8880615234375
467,511,163,0.8880615234375
